AnGamGeneStableID	AnGamTranscriptstableID	AnFunGeneStableID	AnFunTranscriptStableID	GeneName	GeneClass
AGAP001863	AGAP001863-RA	AFUN020900	AFUN020900-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001863	AGAP001863-RB	AFUN020900	AFUN020900-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001863	AGAP001863-RA	AFUN020900	AFUN020900-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001863	AGAP001863-RB	AFUN020901	AFUN020901-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001863	AGAP001863-RA	AFUN020901	AFUN020901-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001863	AGAP001863-RB	AFUN020901	AFUN020901-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001863	AGAP001863-RA	AFUN020901	AFUN020901-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP007215	AGAP007215-RA	AFUN020996	AFUN020996-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP007215	AGAP007215-RA	AFUN020996	AFUN020996-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP007215	AGAP007215-RA	AFUN020996	AFUN020996-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP006086	AGAP006086-RA	AFUN021166	AFUN021166-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP006086	AGAP006086-RA	AFUN021166	AFUN021166-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP006086	AGAP006086-RA	AFUN021166	AFUN021166-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP002457	AGAP002457-RA	AFUN021226	AFUN021226-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP002457	AGAP002457-RA	AFUN021226	AFUN021226-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001257	AGAP001257-RB	AFUN021246	AFUN021246-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001257	AGAP001257-RA	AFUN021246	AFUN021246-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001257	AGAP001257-RB	AFUN021246	AFUN021246-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001257	AGAP001257-RA	AFUN021246	AFUN021246-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP009305	AGAP009305-RA	AFUN021299	AFUN021299-RB	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP009305	AGAP009305-RB	AFUN021299	AFUN021299-RB	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP009305	AGAP009305-RA	AFUN021299	AFUN021299-RB	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP009305	AGAP009305-RB	AFUN021299	AFUN021299-RB	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP009305	AGAP009305-RA	AFUN021299	AFUN021299-RB	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP009305	AGAP009305-RB	AFUN021299	AFUN021299-RB	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP002347	AGAP002347-RA	AFUN021393	AFUN021393-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP002347	AGAP002347-RA	AFUN021393	AFUN021393-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP004391	AGAP004391-RA	AFUN021622	AFUN021622-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP004391	AGAP004391-RA	AFUN021622	AFUN021622-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP004391	AGAP004391-RA	AFUN021622	AFUN021622-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001815	AGAP001815-RA	AFUN021849	AFUN021849-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001815	AGAP001815-RA	AFUN021849	AFUN021849-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP001815	AGAP001815-RA	AFUN021849	AFUN021849-RA	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP009022	AGAP009022-RA			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP009022	AGAP009022-RA			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP011033	AGAP011033-RB			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP011033	AGAP011033-RA			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP011033	AGAP011033-RB			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP011033	AGAP011033-RA			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP011033	AGAP011033-RB			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP011033	AGAP011033-RA			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP012261	AGAP012261-RA			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP012261	AGAP012261-RA			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP012261	AGAP012261-RA			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP012261	AGAP012261-RA			Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism
AGAP004731	AGAP004731-RA	AFUN000469	AFUN000469-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP004731	AGAP004731-RA	AFUN000469	AFUN000469-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP004731	AGAP004731-RA	AFUN000469	AFUN000469-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP004730	AGAP004730-RA	AFUN000470	AFUN000470-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP004730	AGAP004730-RA	AFUN000470	AFUN000470-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP004730	AGAP004730-RA	AFUN000470	AFUN000470-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP011108	AGAP011108-RA	AFUN001823	AFUN001823-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP011108	AGAP011108-RA	AFUN001823	AFUN001823-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP011215	AGAP011215-RA	AFUN004054	AFUN004054-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP011215	AGAP011215-RA	AFUN004054	AFUN004054-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP007958	AGAP007958-RA	AFUN006333	AFUN006333-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP007958	AGAP007958-RA	AFUN006333	AFUN006333-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP004812	AGAP004812-RA	AFUN006784	AFUN006784-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP004812	AGAP004812-RA	AFUN006784	AFUN006784-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP008016	AGAP008016-RA	AFUN010652	AFUN010652-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP008016	AGAP008016-RA	AFUN010652	AFUN010652-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP008016	AGAP008016-RA	AFUN010652	AFUN010652-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP010879	AGAP010879-RA	AFUN011502	AFUN011502-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP010879	AGAP010879-RA	AFUN011502	AFUN011502-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP011108	AGAP011108-RA	AFUN019049	AFUN019049-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP011108	AGAP011108-RA	AFUN019049	AFUN019049-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP011569	AGAP011569-RA	AFUN020575	AFUN020575-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP011569	AGAP011569-RB	AFUN020575	AFUN020575-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP011569	AGAP011569-RA	AFUN020575	AFUN020575-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP011569	AGAP011569-RB	AFUN020575	AFUN020575-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP003846	AGAP003846-RA	AFUN022209	AFUN022209-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP003846	AGAP003846-RA	AFUN022209	AFUN022209-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP003846	AGAP003846-RA	AFUN022209	AFUN022209-RA	alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP000166	AGAP000166-RA			alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP000166	AGAP000166-RA			alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP000166	AGAP000166-RA			alpha-Linolenic acid metabolism	alpha-Linolenic acid metabolism
AGAP000179	AGAP000179-RB	AFUN002142	AFUN002142-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP000179	AGAP000179-RA	AFUN002142	AFUN002142-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP000179	AGAP000179-RC	AFUN002142	AFUN002142-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP000179	AGAP000179-RB	AFUN002142	AFUN002142-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP000179	AGAP000179-RA	AFUN002142	AFUN002142-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP000179	AGAP000179-RC	AFUN002142	AFUN002142-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP000901	AGAP000901-RA	AFUN002252	AFUN002252-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP000901	AGAP000901-RA	AFUN002252	AFUN002252-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003405	AGAP003405-RA	AFUN002302	AFUN002302-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003405	AGAP003405-RA	AFUN002302	AFUN002302-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003490	AGAP003490-RA	AFUN002379	AFUN002379-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003490	AGAP003490-RA	AFUN002379	AFUN002379-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003515	AGAP003515-RA	AFUN002401	AFUN002401-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003515	AGAP003515-RA	AFUN002401	AFUN002401-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003515	AGAP003515-RA	AFUN002401	AFUN002401-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RA	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RE	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RD	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RC	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RB	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RF	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RA	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RE	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RD	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RC	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RB	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RF	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RA	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RE	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RD	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RC	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RB	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004362	AGAP004362-RF	AFUN002485	AFUN002485-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP010387	AGAP010387-RB	AFUN002641	AFUN002641-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP010387	AGAP010387-RA	AFUN002641	AFUN002641-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP010387	AGAP010387-RB	AFUN002641	AFUN002641-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP010387	AGAP010387-RA	AFUN002641	AFUN002641-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP010387	AGAP010387-RB	AFUN002641	AFUN002641-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP010387	AGAP010387-RA	AFUN002641	AFUN002641-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP008141	AGAP008141-RA	AFUN004002	AFUN004002-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP008141	AGAP008141-RA	AFUN004002	AFUN004002-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP012404	AGAP012404-RA	AFUN004080	AFUN004080-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP012404	AGAP012404-RB	AFUN004080	AFUN004080-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP012404	AGAP012404-RA	AFUN004080	AFUN004080-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP012404	AGAP012404-RB	AFUN004080	AFUN004080-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003832	AGAP003832-RA	AFUN004189	AFUN004189-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003832	AGAP003832-RA	AFUN004189	AFUN004189-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003833	AGAP003833-RA	AFUN004189	AFUN004189-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003833	AGAP003833-RA	AFUN004189	AFUN004189-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003833	AGAP003833-RA	AFUN004189	AFUN004189-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004622	AGAP004622-RA	AFUN004525	AFUN004525-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004622	AGAP004622-RA	AFUN004525	AFUN004525-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004622	AGAP004622-RA	AFUN004525	AFUN004525-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006360	AGAP006360-RB	AFUN005954	AFUN005954-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006360	AGAP006360-RA	AFUN005954	AFUN005954-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006360	AGAP006360-RB	AFUN005954	AFUN005954-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006360	AGAP006360-RA	AFUN005954	AFUN005954-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006360	AGAP006360-RB	AFUN005954	AFUN005954-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006360	AGAP006360-RA	AFUN005954	AFUN005954-RB	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP011352	AGAP011352-RA	AFUN007092	AFUN007092-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP011352	AGAP011352-RA	AFUN007092	AFUN007092-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003015	AGAP003015-RA	AFUN007893	AFUN007893-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP003015	AGAP003015-RA	AFUN007893	AFUN007893-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP005866	AGAP005866-RA	AFUN010458	AFUN010458-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP005866	AGAP005866-RA	AFUN010458	AFUN010458-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP005866	AGAP005866-RA	AFUN010458	AFUN010458-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP005866	AGAP005866-RA	AFUN010458	AFUN010458-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP002378	AGAP002378-RA	AFUN011333	AFUN011333-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP002378	AGAP002378-RA	AFUN011333	AFUN011333-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004142	AGAP004142-RA	AFUN011383	AFUN011383-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP004142	AGAP004142-RA	AFUN011383	AFUN011383-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006966	AGAP006966-RB	AFUN016439	AFUN016439-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006966	AGAP006966-RA	AFUN016439	AFUN016439-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006966	AGAP006966-RB	AFUN016439	AFUN016439-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006966	AGAP006966-RA	AFUN016439	AFUN016439-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006966	AGAP006966-RB	AFUN016439	AFUN016439-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
AGAP006966	AGAP006966-RA	AFUN016439	AFUN016439-RA	"Alanine, aspartate and glutamate metabolism"	"Alanine, aspartate and glutamate metabolism"
